id,conversation_id,turn_no,speaker,utterance,intent,negotiation_strategy,negotiation_stage,travel_persona
287,1178,2,1,"I can customize the package according to your need, you just need to let us know what you want I will get a customized package with the basic amenities which you need at the price range $6500 ",Negotiate-Price-NoChange,firm-pricing,problem_identification,{}
287,1178,3,0,"I don't like zip lines, please remove the amenity Zip lining and Aerial Adventure Course ",Negotiate-Remove-X,,,"['zip lines', 'family adventure expedition', 'amenity zip lining and aerial adventure course']"
287,1178,3,1,"If you cannot afford more than $8500 we respect your budget, therefore we will recommend you a better budget option for activities that is Photography Services to Capture Family Moments by which whole package will cost you only $8500 ",Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
287,1178,4,0,No I do not want to add this option. ,provide_consent,,,"['zip lines', 'family adventure expedition', 'amenity zip lining and aerial adventure course']"
287,1178,4,1,Ok I will recommend you some other amenity for the betterment of service ,consent_response,strategic-proposal,problem_identification,{}
287,1178,5,0,I have no more budget to spend.Thank you for the suggestions ,Negotiate-Price-NoChange,,,"['zip lines', 'family adventure expedition', 'suggestions', 'amenity zip lining and aerial adventure course']"
287,1178,5,1," Sir, this is the price you budgeted for $8000. I can offer you this pacakge in $8000. ",Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
287,1178,6,0,"Sure, I can go up to 8k if I get the quality services in return ",Negotiate-Price-NoChange,,,"['zip lines', 'suggestions', 'family adventure expedition', 'amenity zip lining and aerial adventure course', 'quality services']"
287,1178,6,1,This is the maximum amount I can offer in the budget of $7800. ,Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
287,1178,7,0,I will go further $3900. ,Negotiate-Price-NoChange,,,"['zip lines', 'suggestions', 'family adventure expedition', 'amenity zip lining and aerial adventure course', 'quality services']"
287,1178,7,1,"You should think about the adventurous wildlife thrilling experience, we can provide you an option for accomodation by which package will cost you $3600, it worth of this price ",Negotiate-Price-NoChange,flexible-pricing,offer_generation,{}
287,1178,8,0,Yes I would like to add that   ,provide_consent,,,"['zip lines', 'suggestions', 'family adventure expedition', 'amenity zip lining and aerial adventure course', 'quality services']"
287,1178,8,1,"Thanks for your consent, we are adding that ",consent_response,collaborative-proposal,offer_generation,{}
287,1178,9,0,"Thank you for your consent, we are adding that<|endoftext|>--- ",Negotiate-Price-Decrease,,,"['zip lines', 'suggestions', 'family adventure expedition', 'amenity zip lining and aerial adventure course', 'quality services']"
287,1178,9,1," Sir, You should try the amenity Family-Friendly Excursions and Sightseeing Tours. This will make the tour cost only $6800. ",Negotiate-Add-X,collaborative-proposal,problem_identification,{}
287,1178,10,0,Ok I would like to add family-friendly excursions ,provide_consent,,,"['zip lines', 'suggestions', 'family adventure expedition', 'amenity zip lining and aerial adventure course', 'family - friendly excursions', 'quality services']"
287,1178,10,1,"Thanks for your consent, we are adding the excursion Family-friendly excursions ",consent_response,collaborative-proposal,problem_identification,{}
287,1178,11,0,"Let's close this deal in $6800You are a customer and you are in conversation with the agent, he is describing about a tour package service which includes are Hot Air Balloon Ride, Sunrise Hot Air Balloon Flight, Hot Air Balloon Ride with breakfast as activities it also include amenities like Binoculars, Camera, Video Cameras to Capture the Sights, Nature and Adventure of the Morning Flight ",Negotiate-Price-NoChange,,,"['zip lines', 'family adventure expedition', 'amenity zip lining and aerial adventure course', 'nature', 'family - friendly excursions', 'quality services', 'suggestions', 'conversation', 'sights', 'activities', 'breakfast', 'adventure', 'hot air balloon ride', 'sunrise hot air balloon flight', 'camera']"
287,1178,11,1,"I will close the deal, Thanks ",Accept,co-operative-decision-making,decision_making,{}
293,456,1,0,"Hi there, I'm interested in purchasing the Beach Resort package. Can you please provide me with information about the package and its price?",Greet-Ask,,,"['information', 'beach resort package']"
293,456,1,1,"'Hello! The Beach Resort package offers luxurious accommodation, convenient transportation, delicious meals, exciting island excursions, and various amenities like scuba diving, beach games, jet skiing, kids club, beachfront lounging, and scooter rentals. The package is priced at $21900. It's a great deal for anyone looking for a beach getaway filled with fun activities and relaxation.'",Greet-Inform,problem-solving,relational_positioning,{}
293,456,2,0,"The package sounds amazing, but unfortunately, my budget is limited to $15412.544292793433. Can we work something out within that range?",Negotiate-Price-Decrease,,,"['information', 'beach resort package']"
293,456,2,1,"I understand your budget constraints, but the package I have proposed includes a wide range of services and amenities that contribute to an amazing experience. Unfortunately, it would not be possible to accommodate all of your requirements within your budget of $15412.544292793433. Is there any flexibility in your budget? I can try my best to customize a package that suits your needs and falls within your budget.",Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
293,456,3,0,"I appreciate your understanding, but my budget is quite strict at $15839.049422276894. Is there any way we can work within that range?",Negotiate-Price-Decrease,,,"['understanding', 'information', 'beach resort package']"
293,456,3,1,"I understand that you have a strict budget, but considering the extensive services and amenities included in this package, it would not be possible to accommodate your budget of $15839.049422276894. However, we can certainly explore some alternative options that may better suit your budget.",Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
293,456,4,0,"Yes, please explore some alternative options for me.",provide_consent,,,"['alternative options', 'understanding', 'information', 'beach resort package']"
293,456,4,1,Thanks for your consent. I will explore some alternative options for you.,consent_response,strategic-proposal,offer_generation,{}
293,456,5,0,"Thank you, I appreciate your effort in exploring alternative options within my budget.",Negotiate-Price-NoChange,,,"['alternative options', 'understanding', 'information', 'beach resort package']"
293,456,5,1,"You're welcome! I'm glad I could help find alternative options within your budget. If you have any other questions or need further assistance, feel free to let me know.",Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
293,456,6,0,"Thank you for your assistance. However, I am still hoping for a further discount or adjustment to meet my budget of $15839.049422276894. Is there any flexibility in the pricing?",Negotiate-Price-NoChange,,,"['alternative options', 'assistance', 'further discount', 'understanding', 'information', 'beach resort package']"
293,456,6,1,"I understand that you have a specific budget in mind and I appreciate your interest in our tour package. However, the current price of $21,096.38 is already the best offer we can provide considering the accommodations, transportation, meals, island excursions, and amenities included in the package. We strive to ensure that our customers have a memorable and enjoyable experience without compromising on the quality of the services provided. If you are open to adjusting the package or exploring other options, I would be more than happy to help you find a suitable alternative that fits within your budget.",Negotiate-Price-NoChange,firm-pricing,offer_generation,{}
293,456,7,0,"Thank you for understanding my budget constraints. I really appreciate your effort in providing the best offer within my budget. However, I am unable to increase my budget beyond $15,839.049422276894. If there are any alternative packages or options available that can fit within my budget, I would be grateful for your assistance in finding them.",Negotiate-Price-NoChange,,,"['alternative options', 'assistance', 'alternative packages', 'further discount', 'understanding', 'information', 'beach resort package']"
